,rank,RDM,RDM_avg,lower_bound,upper_bound,range,diff_m1_mc_median
174616,220.0,0.3283841013908386,0.3285256028175354,0.32083016630284383,0.336256404784232,0.015426238481388188,5.574901044280711e-05
342905,241.0,0.2397681176662445,0.3258514006932576,0.28876173011301004,0.36396477594788557,0.07520304583487553,0.08647980250352905
40467,204.0,0.3769076764583587,0.32518470287323,0.2970460817160248,0.3532882968080185,0.056242215091993675,0.05206651086846009
273484,247.0,0.1858365535736084,0.324891726175944,0.24819821181594964,0.40140090318773153,0.15320269137178189,0.1400236963552543
146880,232.0,0.2720094323158264,0.3176629145940144,0.28566370499886634,0.34941059700635885,0.0637468920074925,0.04634402164430146
99943,218.0,0.3543000519275665,0.3134837746620178,0.2814738447334064,0.34418465047668767,0.06271080574328125,0.040980818893473825
381930,223.0,0.3218423128128052,0.3121731479962666,0.2634571638560163,0.3650159494936628,0.10155878563764648,0.008367562583422306
378387,216.0,0.3619720041751861,0.3027275005976359,0.25010947536269185,0.3587945732205807,0.10868509785788888,0.057399260982800515
127885,206.0,0.3735300898551941,0.3024444182713826,0.2595497257676719,0.34621498002309653,0.08666525425542465,0.0693077216794511
169641,215.0,0.3624000251293182,0.2993714610735575,0.2739162792554857,0.3239772499908036,0.0500609707353179,0.06357546980908285
381341,226.0,0.3055524826049804,0.298111875851949,0.24836266759158576,0.3520417875232213,0.10367911993163553,0.006102699265157552
101088,228.0,0.2993094325065613,0.2968856890996297,0.2504880453806459,0.3418960867963645,0.09140804141571862,0.0015451939160174843
150781,231.0,0.2723337709903717,0.291225254535675,0.24939149022587634,0.33245902764772306,0.08306753742184672,0.01945278594230504
379856,246.0,0.1956865787506103,0.2842290202776591,0.21768348110632674,0.3540340901241808,0.13635060901785406,0.08881604917158953
130800,221.0,0.323169082403183,0.2753662665685017,0.2426930028381912,0.30688527055233544,0.06419226771414424,0.04824104105841259
144508,237.0,0.266776293516159,0.2727949817975362,0.2429443331414489,0.301938873551619,0.05899454041017013,0.006828167602244806
152319,244.0,0.2159248739480972,0.2692727247873942,0.2336852803741782,0.30442183123718997,0.07073655086301175,0.05391977287457142
133455,242.0,0.2375024110078811,0.2659635941187541,0.23989451405555434,0.2918018519576265,0.05190733790207214,0.02895906092108358
104764,240.0,0.2504590153694153,0.2647234996159871,0.22941355775044872,0.29940291657130513,0.06998935882085641,0.01489848458659232
128033,238.0,0.2613995373249054,0.2607948382695516,0.22885089930072788,0.2917848475458346,0.06293394824510673,3.5232788873962306e-05
60235,236.0,0.2681469917297363,0.2576695680618286,0.2240372639936345,0.2899927899571786,0.06595552596354409,0.009879440098851722
28325,235.0,0.2697791159152984,0.2438403566678365,0.22255443832469948,0.26437956324213513,0.04182512491743565,0.025983168499068288
105868,250.0,0.1087772697210311,0.2177199125289917,0.1746439214134263,0.26147536066440846,0.08683143925098216,0.10917738101854571
194596,249.0,0.1611520797014236,0.1754148205121358,0.14088186073794381,0.20935417167225837,0.06847231093431455,0.014879120825162961
